X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
138.64359,-75.94883,-52.880432,-21.161661,20.749416,-51.32489,-20.966097,58.231766,4.39684,9.790611,36.701904,47.518715,13.820239,-21.341148,-22.075085,-0.1717206,-21.891554,15.868192,3.819381,8.993169,-0.26191804,-1.8258362,9.916802,-1.4905944,-10.416169,11.6306095,1.7495831,-12.88182,-0.47422567,3.7849345,-6.834042,4.7602177,-11.52711,3.358734,-6.518313,-2.091455,-1.023938,-2.6800683,-2.4880521,6.193237,9.662134,-1.4133208,-0.89023304,-7.1234274,-1.0359046,-13.164772,0.8230599,-10.925479,-17.587158,0.9832901,-1.8252571,6.6934924
-35.06815,19.180119,-12.839885,-9.127908,-15.224413,-5.664257,-15.580171,-10.382843,-3.5363028,3.1982744,-3.4209435,-1.6333171,2.866763,-4.3811975,3.2728515,4.611237,2.5736458,-2.0870728,-6.117515,1.2637205,-4.1644,5.9923997,-0.28592256,7.475726,6.5780897,3.9235644,-3.3759634,4.013143,-9.622459,-5.428967,-0.2775033,-1.4332442,-3.093129,-2.0488214,-0.31609085,0.2792064,-1.1473688,-3.1931999,3.25725,3.0570502,-2.760386,2.5848799,0.23180673,5.661307,2.5649662,0.50283325,1.7706509,-4.7426515,-0.16992527,13.662782,11.153788,2.728767
-25.046574,16.911041,29.841286,17.587126,3.5422676,-12.728583,-5.932749,-6.092411,10.115663,-13.400337,2.0057425,-4.94247,-1.6134806,1.3659941,-17.418932,13.126368,1.4459357,9.66228,-12.762346,-2.3799756,-14.737948,-7.4299393,-10.402043,-9.385612,-3.3928428,-2.895018,-16.120743,11.9214735,-6.902925,-5.777909,-9.339638,7.994801,-13.76415,-4.8747272,5.503834,-13.393464,7.4412374,2.4032753,-5.1625786,2.054713,3.7334926,3.4207113,6.0517726,-7.3818507,-4.447977,1.5883148,-9.867636,-5.19081,10.208799,-8.212538,14.962604,6.076986
159.93852,-28.241703,6.559477,-34.631832,-29.208809,0.62393624,2.113276,-64.315994,-5.009973,-11.486429,7.4526505,-7.806526,-4.595344,8.057606,-3.2393658,-13.9302845,4.306972,21.89348,-5.3372965,-6.4934235,-4.327905,1.766979,5.6494207,-0.7426209,-9.555028,-19.843054,3.657615,-3.2306592,-11.123815,5.374451,-1.0713987,-1.501441,-9.270333,3.888376,-10.071573,-2.1925168,-8.144674,-0.76991236,-1.1489753,-9.231425,-6.985749,5.259693,3.9967136,5.3408365,-5.9341536,-2.6989262,6.2958846,3.0248678,-6.2717624,-3.711632,-2.6962707,4.396467
-47.84431,-47.692577,41.26879,34.89931,6.355924,-16.074938,-12.914719,-11.698183,17.387033,-2.693137,-26.704128,9.69576,2.7568867,-6.569684,0.598187,5.505635,-3.5905583,5.840185,7.382563,5.3102474,7.076551,-0.016110923,-2.7887733,1.1826316,-0.285912,5.091205,1.1127335,0.890812,-1.6021972,-6.3530564,-0.91130036,-1.354309,0.6465316,-1.3618714,-2.1153362,-2.2184114,-2.464351,-1.7434968,-1.5252357,-1.5911179,-0.61608917,-4.3715463,-2.1458712,5.432963,5.4893317,-3.501923,0.9432458,-2.5169134,-2.7887077,1.614464,14.086215,9.109698
-21.730347,36.9264,11.8797035,4.2471085,-10.840612,-11.635712,-20.31795,-9.688798,-6.111838,-2.6599824,11.531444,-2.8278973,-4.1575885,-4.066274,19.53285,7.3221307,-0.116161235,1.9252669,7.2568073,0.44799167,6.3188195,8.366538,-0.5845858,-1.5900586,6.929215,-3.3585687,2.8023102,6.2449737,-3.6171196,0.55377185,-4.646026,1.6367166,5.1258416,1.6367484,-0.59738904,0.6635087,-5.0319586,-2.0930238,-7.0458336,2.7147682,-0.6660136,-0.7232152,5.259703,-8.480241,-0.7165735,-0.55354804,-2.008615,8.128322,-0.57934475,-1.7816943,9.220928,1.961943
-38.421234,-41.951588,54.99924,34.557457,1.7163703,-18.46048,-17.756218,-11.438219,6.5116196,-3.5645754,2.2437115,-2.2437603,2.9738376,3.9241505,-19.13508,-2.9487746,5.59218,15.766919,-10.167356,3.8899658,13.239875,0.38146535,-13.012898,4.633632,-1.0434713,-0.45897308,2.604484,-0.39580435,4.5473785,-2.1991148,-7.7109118,-0.7254354,0.41044104,-0.63153636,5.06976,1.8739865,-5.2037096,0.5564127,0.44303957,0.20743233,1.9945619,-5.7639265,0.37752232,5.667678,5.5906267,-1.7808101,3.7026126,4.578492,-3.1334407,6.3043256,15.264675,8.984991
22.639206,199.65071,5.325684,-25.06621,2.1652,-29.813879,-46.814083,-30.043135,13.025745,14.459152,-2.128089,16.708508,11.756014,30.271387,13.114033,21.699472,-6.3353944,-13.256048,-2.936769,10.535325,-9.654814,-4.979353,-3.8263197,1.0138165,-16.63788,0.8062172,-17.376091,16.684593,11.840193,23.649452,-12.506036,22.424015,3.4382143,4.552515,12.122114,16.141853,-2.7183776,19.043047,-3.5133584,11.198831,-2.6035368,-2.0916545,5.9238863,1.339893,20.686089,-7.293893,6.498447,1.0577607,2.3511803,1.4684914,10.983096,-0.32208306
-30.46192,-0.0870764,39.96002,16.427595,0.86469066,-14.602756,-1.9933202,-9.083115,-9.273019,1.6087303,13.269663,0.79180634,-8.296906,-19.187838,8.929498,3.9019618,25.136248,11.64127,-1.4841156,0.7157406,-1.5425986,6.233298,-0.7308433,-9.657667,-0.9788828,9.775645,-1.8696443,-7.930222,0.27302587,2.3260226,7.5787625,4.4145427,-3.698942,-4.43257,-9.423997,-1.9232843,2.9458675,0.28517815,-0.5128746,0.8005942,-10.6584635,4.2736435,-0.54952806,-9.918707,1.8086346,3.7143033,-0.67705065,-0.36639914,1.1006548,-1.7748612,14.294727,6.16754
-58.364067,-49.20619,39.104626,-2.8630779,26.28324,7.5923586,24.009787,7.317067,1.4731919,4.5049973,-1.4357271,-8.857889,-2.6397512,-3.0252223,-4.089639,0.7873793,-4.493285,-2.4394011,-4.556558,4.860531,-3.5465462,3.9347534,-5.0362773,-5.91309,-0.10950859,-3.689039,-3.3940122,5.6662374,3.7437956,1.4496971,-0.90292346,-0.57228607,-1.1593229,2.1869552,-4.480717,2.8607454,3.0393753,-2.0338,1.1263304,1.5738928,0.84933704,5.246455,5.1133637,0.35157204,1.3949889,-1.1777825,0.34031603,-0.40341777,-3.8198183,1.0285896,11.953655,6.637759
-22.499878,21.993113,7.2567735,21.521675,-17.888742,-16.354101,-22.533972,-11.372895,16.477335,4.22844,11.690147,-4.378932,2.3781447,5.709367,-11.367047,-7.462519,9.949661,3.8148983,2.852398,12.942709,11.582564,-3.6450875,-15.575736,20.713274,-7.4300485,5.6754065,-3.931868,-3.6775286,-0.17781274,-8.523872,-15.509717,-1.1407183,7.610751,-3.7838566,2.8177676,3.038846,-6.2239246,6.4515343,0.16244562,-1.9864523,3.2128525,2.6682253,-12.022911,1.5170019,-7.639221,-2.2009468,4.8488054,7.205964,-5.8236494,10.418092,14.8535385,9.215596
-38.40852,31.95018,-6.2946386,-26.504335,9.245853,6.4417267,7.959314,2.093413,15.359261,-2.8063724,3.0385575,-8.47259,-9.33848,6.737459,-3.6267712,0.9848732,-3.886628,5.208397,22.562449,-3.429349,-3.1196954,7.9439306,-1.6166263,-4.105966,-2.0350912,-3.870738,4.444792,-4.24889,0.5510662,-2.8120656,-3.986198,-4.94964,4.073539,3.5236125,0.4870345,-1.5207026,-1.9277517,-2.8063643,-3.2933123,1.0745836,9.239394,-5.665589,2.5413616,-2.630956,-2.646306,7.3438897,-0.16112457,-3.2406871,-0.3027469,2.9601624,13.081091,2.539204
-7.0012755,70.59938,11.66503,-4.9129205,1.4933666,-9.202742,1.2673818,8.278237,-1.7090886,-12.459215,9.738884,1.3054671,-11.08421,25.810795,-6.068631,17.167763,-16.059013,2.4539154,2.7319653,2.406238,-4.521435,-14.272303,1.4196562,3.6530898,-0.33780363,9.219547,-2.8124578,-19.128117,-0.7212336,4.38916,1.9760017,-0.058403432,-5.367684,6.287477,-3.979818,6.8486447,-9.689702,1.6982417,-2.4028232,3.405451,4.9916334,4.1157007,7.0077043,4.074409,3.2097254,6.7477975,-8.579939,-1.1244891,-2.9287374,-1.3356193,10.947414,-0.37693083
-22.643461,9.740808,-12.413392,9.248706,-22.923649,-0.43491143,2.6535292,12.076089,-9.5735035,3.5815976,5.594077,-8.905077,-8.030812,10.374636,-7.7460675,5.4699802,-6.387673,-0.7988588,3.9238691,2.0638669,-0.8419586,3.6882126,0.81082636,4.055773,-5.5401444,-0.8207827,1.1113825,-1.0385574,-4.4323883,-3.7075734,1.5396359,0.6655521,-8.825445,-0.6518096,-3.5229719,3.134512,2.960701,0.55702114,-0.18405601,-8.444727,0.7008778,-0.6555533,5.53569,5.078919,4.5616255,1.5784739,1.5741652,-0.9220228,-0.3313558,2.5789895,10.658507,4.11054
11.292597,83.8925,20.698715,13.984921,-14.389689,-17.318672,-3.4909306,13.613959,-13.109237,-19.584053,4.8632646,17.378351,-11.892701,-15.170813,9.771378,8.0133505,19.377874,-9.138614,7.473391,-4.3328204,-7.3264465,13.122524,6.556369,-6.4773464,-2.858378,-3.972437,12.811117,-2.7161796,-7.8829284,6.6668963,0.27270052,2.1171072,1.5600431,2.3586092,0.12218832,2.9145892,-2.200388,5.2534657,-11.312443,-5.6098256,0.83802295,-6.5655117,-8.251093,-7.550274,-1.6089218,6.9729676,-0.05996634,8.255757,-5.993181,0.08820647,9.209675,-0.025611635
-58.452965,-35.744747,-13.573502,-6.229928,-4.0670075,7.70495,-0.49545872,1.395672,3.1070597,3.4250278,0.53957254,-8.012029,4.905556,5.824091,4.6000805,6.780571,-8.020098,-13.933645,-5.3485093,4.9314437,-1.6539867,4.166146,-3.0351021,-2.278549,-11.106127,2.8228948,-0.76688564,1.8559566,4.6663904,-3.677363,2.4922757,-10.724345,0.7505718,-5.331322,-10.162435,4.2685266,-7.7103467,3.3256586,4.5913267,0.9659964,3.628988,3.9653795,-0.093466386,-4.9718766,3.6054373,4.306755,-3.362132,-1.511345,8.042615,2.9266949,10.368396,8.061223
6.9909577,107.02859,-11.809199,8.103881,-32.06902,-17.409962,-4.0603747,9.172515,-13.543595,11.246661,1.3826339,-8.286187,-19.611534,9.867924,-6.313646,-7.698411,-8.88359,19.945515,8.996789,9.635816,-8.450182,3.832906,14.929511,16.657146,32.596,24.937727,0.1590106,3.564322,1.0570277,3.0576193,-1.8053892,-9.59448,-0.68972784,13.489337,9.461453,-8.008262,2.0936368,8.680636,9.802647,12.507258,-6.1737194,-3.930371,1.930297,2.2015998,-3.3647947,2.887796,-2.021908,8.685881,10.564496,5.6563063,10.377822,0.20400688
-31.027565,8.096022,-10.541963,1.2693572,-12.835838,-3.233309,-7.5913,-1.850772,5.7745743,-13.168155,2.8760684,13.520203,7.48752,26.231764,1.3002919,28.076155,10.161346,-14.587817,-1.5808871,-2.2687047,-9.382797,-0.35057253,1.8426709,-2.9174953,2.2423866,6.5033097,-4.7435756,-5.5403223,-2.3711152,-2.4386015,-0.5674393,6.7139153,-1.2166399,-7.43017,0.3400357,-0.5042615,3.8861678,3.809357,-4.6443887,6.3290997,0.64654654,-10.4070015,4.594521,3.5958254,-8.045602,-2.616302,0.03986181,1.0389017,-1.304489,-1.1178253,9.571304,4.1693926
-27.990238,36.861244,-22.300308,-6.124387,-19.87277,1.3631229,11.689689,10.598363,-18.97819,-14.231137,-2.051611,-0.5662471,-7.122244,5.2209187,-10.721157,-9.398637,-6.0807495,-8.307969,-9.331739,-5.250161,0.33134234,-0.39288408,-3.0928125,-1.6803759,9.366084,1.3890138,1.0432179,-7.4937053,8.233859,5.1125875,-1.2170552,-7.465909,0.4442331,3.3552592,3.5261664,0.07660637,1.4185288,1.8271973,-4.827165,-0.00023035659,-0.25493857,7.658847,-5.4505606,1.7527922,-3.8526747,-6.4831486,1.1962252,-0.814491,-3.5158753,4.4881215,10.755786,1.9241275
-32.14686,43.33309,-8.588103,-24.45508,-0.9565298,4.9694433,3.5435908,3.2529562,-6.4173126,8.8225975,-4.504465,-7.081049,4.2542405,-5.383755,2.4525735,7.4431777,-4.5212746,4.5730886,3.4667668,0.59363085,7.4705014,-5.328792,-5.5152354,1.1438389,6.4881573,-16.032534,2.1331792,1.3082823,0.6171202,-5.363059,3.034192,-3.7065392,-7.337322,-9.604508,1.8119715,2.154899,3.3074503,4.401517,1.9389081,-0.85211635,0.53820235,-3.8256638,0.5390585,-5.7975483,0.7006281,-1.3123732,6.1331425,-3.0277264,-9.751428,1.8792641,12.356313,1.5024835
-69.645836,-71.85595,-2.1980214,1.1654761,-1.5599945,7.922399,4.4876776,1.1910511,8.006503,4.2015843,-0.5556928,-8.138996,-1.0619239,1.2054046,-2.458007,5.078013,-4.3335834,-8.156784,-0.83901453,2.1539307,-4.503233,-2.7152092,5.5251803,0.17624134,-4.5668283,0.20883688,3.7604823,0.08335716,-2.6505876,0.0003678682,0.31420442,-0.43883777,3.299093,-2.826319,2.3232853,-1.4151882,-9.288274,-2.3544958,3.0264664,8.091019,-6.544954,9.840274,0.37188476,2.4016345,1.1965129,7.231112,17.981543,-0.09496912,-3.7635713,-13.754953,11.093747,8.393105
-34.096397,32.081905,8.87808,-24.557074,13.371742,3.057022,7.4705515,1.7407464,5.2336774,11.313293,10.039829,-9.460607,-3.709817,7.024434,4.5008793,9.799286,3.6126823,12.751648,20.803152,0.49436003,5.4042153,-2.1488202,6.5850763,-7.6803856,1.9516578,0.42200127,-1.4774997,-2.3474057,-2.2088323,0.69765675,-1.5534828,-5.19813,5.407609,-0.9668248,0.37026215,-1.2849611,1.4874595,2.2341537,-1.1514837,-1.3254586,4.6437497,2.9171667,-3.1945026,-1.7016517,-1.3022434,-1.2475088,-2.6294787,-2.3997288,-0.5433777,3.7792306,13.347167,2.7797878
-66.45062,-87.17874,27.083227,-0.21753085,23.249601,9.892897,6.054043,-5.4102063,17.446363,38.2438,8.131125,-35.002903,7.6501317,-19.456175,-5.7136736,21.130054,1.6262664,-19.844234,-11.93013,-12.676947,-14.879336,-2.265913,8.760868,-4.304574,-16.512543,14.749329,-1.7516905,1.3680289,3.2557898,8.520207,5.591689,-1.8630074,-2.8683362,4.1764746,-17.70407,16.619013,8.666301,18.650557,-2.6050234,5.0972133,-3.0463636,2.7512178,-9.676899,-8.777281,5.328778,-5.7677665,0.43626073,1.9508231,-8.464246,10.910607,11.073573,7.0030527
-21.55776,-11.093148,44.73028,22.382668,4.793492,-9.383864,-12.667984,-1.8356125,17.715872,4.8301077,-0.70507705,6.3360834,-16.94091,-2.7518246,-22.069551,5.996154,0.57400495,16.361303,-15.523334,8.365807,19.319021,-10.913425,-24.157955,17.139238,-3.4247217,-2.4685323,8.612581,-3.7307825,6.3922324,2.3175418,-7.982777,-2.488096,-1.1285685,-3.7427993,-0.24155746,8.324044,-10.211151,1.406883,-8.19113,-6.664945,-6.048306,0.3627144,-3.9661953,-1.1943448,5.9968066,6.057376,5.243393,9.509523,-14.154368,8.845347,15.302309,9.3573265
53.68167,-58.99921,-50.192905,-4.2783384,12.713732,-25.154602,2.1935139,-5.551982,5.707269,-8.483972,3.3022962,-0.8817096,7.039888,3.4597676,-1.5541636,-3.1530976,4.3618226,-5.129148,7.3187833,-8.239181,9.260822,-3.3066118,3.4963834,-6.274038,-1.867079,1.1591685,1.4047719,-0.6812629,1.9311055,4.781058,-0.88353175,-1.1303053,-6.1764035,0.72882086,4.7551804,-0.286091,0.75301415,3.7223744,-4.0858564,-4.8651214,0.30592445,-1.1659118,1.2737842,0.9887994,1.0070378,3.1541889,-2.752624,-0.7833266,-1.7996807,3.879303,-1.522279,7.6506104
-34.938053,10.774768,0.22903818,10.609411,-15.619975,-9.193343,-13.255029,-0.70744896,-7.54068,0.5865647,7.412559,-4.9345074,3.2135508,3.069687,12.161431,3.8925996,0.3775921,-3.246375,6.3750668,-7.1541867,12.748467,-0.81939185,4.0458937,1.1790344,5.236114,4.4542766,0.13660799,-1.5746211,-4.8865247,-5.39092,-5.335063,-6.676516,-3.3916438,2.7658372,1.3744496,0.73805606,-8.26811,-1.3248515,-2.8388944,1.613501,-0.6566445,-0.87862635,1.9077365,1.5798317,2.2560968,-0.7088076,-2.0426307,0.47535998,0.30251983,-2.5325425,10.839625,4.684571
149.53082,-35.85057,14.605036,16.402672,-18.596256,-15.392707,15.565796,-29.302511,-13.534508,16.895609,1.7999969,-1.3351849,5.4276476,43.447083,4.1565695,41.25814,10.829907,-0.55266154,0.95526874,9.966208,-12.603174,1.4265554,4.198445,-11.005066,8.312243,0.8761583,1.5967802,-3.7922049,6.4420724,15.312419,6.6148396,-4.307494,12.049204,6.353995,-1.5191512,-1.617527,2.4842896,10.973712,-1.8874451,3.8846102,4.520177,3.4817438,-7.4958806,4.5752606,7.5004487,4.7805057,9.403686,3.7736359,1.3797947,-12.569262,-3.0856318,3.9760325
9.595236,-106.21858,-15.683419,-7.924254,-8.987788,2.0843809,-6.1807866,28.999039,4.2401714,1.1285813,10.479255,3.0047605,3.1601667,4.0681753,-2.9724908,-2.6769764,1.3899664,5.0235114,6.071347,3.8781824,1.2067888,3.3878777,5.148292,0.35977533,0.8851918,2.170394,1.2909284,2.7077146,-1.0823996,0.059778288,-7.6162395,-0.54423946,-2.8188384,1.7560968,2.715735,-3.5398602,2.3553052,1.0634277,-1.8507665,-0.07601054,1.0894351,-1.6642774,3.5777109,-1.4240153,1.560747,3.4115956,-2.3664098,2.722515,0.99452984,-0.98854506,1.3151911,6.419051
-24.565855,62.79003,-29.507475,-13.904365,-20.282461,-3.0214458,-14.4154005,-2.3723233,5.17897,10.655542,-5.1529117,3.3368979,0.4114267,0.428505,3.637067,-3.1511612,3.1424081,5.6120224,1.3943602,3.2179067,0.18000335,-5.5770183,-2.3180597,11.315901,15.467998,10.298379,-1.5310268,-9.529288,9.291903,9.140505,2.181037,-5.33985,-0.29524273,-3.8570774,-7.0421476,0.58495826,-1.4368511,-2.531562,0.3866998,1.3985515,6.070917,-2.662006,12.122532,8.582704,-1.6785105,-4.305281,0.51239836,-4.3061185,0.57714087,3.3662288,10.904765,1.4340862
-14.332148,42.22736,6.4647713,3.8636158,-10.535268,-8.64688,-6.4723763,-0.4200997,-7.2016916,-1.4316342,-6.086232,-3.948745,4.600125,-3.0498865,7.7763906,8.2832365,-11.807977,-5.3890114,5.935728,12.486747,-1.6060939,6.165872,2.5805454,0.6918667,1.6320064,-6.236885,1.7831159,-5.1524415,-5.4127192,14.749588,4.398153,-3.5372763,-0.27405545,-5.483336,-9.358362,0.627991,-0.3415386,2.3508413,0.26198363,-4.450726,1.9823972,3.418915,-2.6415892,10.142375,3.8267975,5.458888,2.3898766,5.334111,0.63274896,0.029504845,9.581259,0.8096201
-11.7403555,-11.106057,53.64337,49.50036,-10.264657,-17.856308,9.952268,6.2428803,-8.179614,8.998658,-16.41928,11.409126,-3.488071,0.33211198,2.0711217,1.7056184,1.1374888,3.4608972,9.895038,6.4843926,-4.7619057,-1.7140843,-1.2671124,-0.15805148,0.82066894,1.9499778,-1.4780179,-3.0238347,5.5248404,0.7250081,-1.1590129,-4.1218543,-3.4022694,0.49962252,5.5327277,-1.5608628,-0.24313083,6.9133306,-6.5565615,4.040896,2.9315422,1.7874304,-2.8855603,3.602788,-2.4885726,-1.8831205,2.5287223,-5.295461,-1.459055,-1.9974713,15.929155,7.853157
-7.4206257,63.31311,-16.043592,6.3328886,-31.3567,-14.041551,-11.394729,-3.6703184,-21.623064,-2.5828638,2.0072007,-3.8833163,-14.522715,6.4304104,-9.55219,1.753576,-6.8519197,2.0716643,1.7868274,2.4380178,14.599547,10.270058,10.826921,-2.3984501,0.9834949,-10.603631,-7.8289895,-9.875761,6.7081475,4.329671,8.650247,-9.760608,4.5424795,-5.5713897,6.633897,3.5326877,-0.6752602,-6.6104016,6.44486,1.2422804,6.986508,3.5528798,-6.264273,-7.7797666,2.3245754,5.2180166,-15.602134,-10.734736,3.4094331,-13.937248,9.590562,0.98684675
-28.177345,1.913534,23.41723,27.350834,-17.02184,-22.587744,-26.754686,-11.041685,-3.9941347,-12.222148,2.7359993,1.0482982,2.677917,-1.1636169,0.715678,-4.566735,2.6642342,0.43238276,13.512054,-3.779107,-7.8922677,-5.275476,5.0102596,5.4843235,1.4237056,1.0977174,-3.4631457,5.5726857,0.19791941,-3.5211356,-2.662399,-0.9951423,-2.7960017,0.92921937,-2.1108155,-0.28382745,0.35397634,-4.714086,4.879293,-1.0269191,-4.940625,1.7144781,-0.13905178,-9.120871,-5.039766,0.79134595,3.081513,2.6374714,-5.019026,-3.4285975,14.170848,7.116101
-60.191463,-73.82096,-11.9585495,18.023792,-19.349268,8.971716,15.204089,11.665594,-6.04605,2.6290326,-3.6987739,-4.5908337,-1.7965405,6.3207073,2.1579654,-0.11536335,-2.4839098,-1.3103563,-0.8347752,1.2476548,3.616406,-1.7218019,6.321676,4.758134,2.1848142,2.2980537,1.6515898,2.1980772,-2.0144472,-3.1583354,-1.4060392,0.7977024,-3.926228,2.559281,1.669752,-2.276269,-3.109656,0.7821322,1.1275799,3.307868,0.8609566,-2.3332636,0.22755983,-0.5072469,-0.39182732,-1.6873459,-3.5943651,-5.7013392,-1.9491346,-1.8905437,11.023921,9.304587
-48.1908,-6.687586,20.439056,-7.692301,8.528779,-1.7294456,1.5696187,1.8521347,-5.401938,10.225128,-1.8586991,0.061654873,-7.633744,-1.360385,7.0381055,-0.439888,-2.1267471,1.5181034,-2.8648925,-2.528571,-5.945434,8.077368,-7.3983417,4.356617,-8.314247,4.480724,-4.6889124,-1.1378396,7.2382,12.807429,-1.9088566,7.450449,-2.324809,-0.17079061,0.93351436,0.55546063,-3.1147628,9.10973,1.6672506,1.5686146,-3.1484272,4.6181397,3.7431386,-5.4676523,3.5586004,4.213211,1.5949249,-4.6833205,2.2003205,-3.2062683,12.510271,6.12537
121.9365,-51.248394,-12.868117,-2.5831337,12.556944,17.679071,-2.9193668,18.86915,5.955294,-4.6209874,-22.401455,3.4993145,-6.4501505,7.640334,-1.2932789,-7.3464828,13.501545,-2.416061,2.1890643,-0.9658694,-2.710563,2.7822711,2.0762773,6.293828,-1.1339291,-7.2083554,-5.0434527,-1.3553383,-1.1172128,-1.6736898,-0.1323501,-4.506384,-6.840133,-4.1060047,-3.678288,-1.3575736,-2.7739058,-1.4392546,-4.1280274,3.3224669,0.615213,-1.9182256,3.940658,4.2156525,-0.6816984,-2.2812788,-6.1561418,0.16530235,-5.9017725,3.519411,-2.0392628,5.3513374
-29.653542,4.716064,9.166368,20.17862,-18.345793,-6.867,-1.1153247,4.2190466,-18.030962,-20.929483,20.827972,5.1546,-20.9881,-20.840223,12.293804,15.523016,16.481163,-3.7240808,-0.011995396,-7.1721153,-8.337148,3.504873,14.962734,7.1085777,4.1972723,3.8939052,10.246028,1.0742784,-11.681174,-2.039516,-6.913649,15.116822,5.483007,-8.73254,5.580594,23.442974,9.700896,-12.187396,4.441026,-2.7665915,11.248761,-17.492592,-4.861135,3.5989935,12.543902,7.931064,9.592858,-2.7717862,-5.7212305,-13.15411,12.149461,5.593146
-58.6771,-29.745966,5.401942,-6.4023066,9.909774,5.3659234,5.163575,0.84568864,10.811036,-0.55841166,-12.765459,1.0571715,8.418114,-0.4291362,-3.571084,2.3709257,4.730837,-2.2630153,0.14635973,-0.55357707,10.233656,12.644934,-0.40668514,1.2677516,-5.0919013,3.1815863,5.94979,-0.27899745,7.618976,-14.961027,7.0859103,-7.3448157,2.5025134,-4.2715907,-0.3928165,-1.8716444,-6.8455734,3.7386305,11.400344,-7.7119017,8.064772,4.0536666,3.2063956,-7.9787197,6.2674065,5.2452707,-5.9401217,-8.044152,-0.49189392,-4.7319098,11.0480175,6.861045
-30.725496,-32.237766,38.20381,38.632736,-10.287476,-21.937017,-21.96486,-12.621962,8.518727,-9.488809,0.9238271,-4.1899734,5.8619266,-2.2954195,-19.519049,0.225459,4.897023,8.443518,-7.036138,5.6854944,13.378918,-7.463047,-10.651853,5.9461927,7.895578,-2.5869825,4.314944,-13.788452,4.4497757,-1.7493392,23.300161,-5.926729,-8.143196,4.3750143,3.57777,4.1018295,11.776838,-5.231922,0.24562488,-2.0376644,1.5213498,-4.7923946,6.1873436,-10.269017,-2.877243,5.421051,-6.662447,-1.9912512,5.7764893,-7.517294,15.045824,8.74209
58.962555,-88.0128,-34.017582,-17.824589,26.166142,-31.713829,6.977136,-13.724605,-5.0735364,-9.468704,-5.093264,-14.922219,-11.907528,7.630676,4.702568,-8.722796,15.589875,-0.09879703,4.903917,0.35171047,-0.08046596,-8.829112,-1.6397711,5.08853,6.676567,-14.255541,-1.7520404,-0.281628,-1.1447623,2.027646,-2.8698325,6.1751704,4.4558544,0.27044544,2.042052,-0.5489321,3.3537288,6.753706,11.945708,6.6414995,-5.835994,2.182624,0.80514944,-1.4304559,3.7635512,1.9998748,-1.213008,-0.09219713,-2.986845,3.3602679,-0.6846706,6.967272
-56.1055,-44.346584,52.568146,21.624083,12.238477,-14.645478,-16.910765,-10.849748,6.9609647,1.9513036,-1.8094357,-1.3738334,-0.39944792,1.4906298,-9.058645,-0.5139743,1.2087606,4.3791733,1.8224721,-0.20470737,8.583246,-0.89318335,-12.046872,5.3892283,1.2559882,0.5753718,-2.6166325,8.293358,-2.1643527,-6.3785605,-2.5089788,2.5523717,-5.0152473,3.673589,-1.7923403,-2.8843863,1.313523,-3.0836518,4.366101,3.0534687,-7.225724,2.8502748,2.4146702,2.1194425,0.8359263,2.8957312,2.0044878,-4.5736995,0.16851248,-2.0899103,14.306097,7.994603
-26.168459,11.753331,6.3207307,-7.4947133,-3.3476987,2.0956273,21.06549,9.37322,-8.755894,1.8769355,1.0798811,-7.127336,3.580959,6.804258,5.6574564,-3.3165002,1.2425721,0.94953567,-0.4215193,7.421492,11.135608,-4.6684628,7.2421813,1.0786383,-0.49667954,-2.5881574,-0.30882943,6.472719,3.9299304,9.77822,-0.49546126,-5.586822,0.9129053,8.588453,0.7505139,-6.2537174,2.7025552,10.530637,-1.5666963,-0.28604436,6.4939313,-6.7225084,1.0801076,2.2818203,-3.2178197,1.336374,4.2275825,4.66251,0.3984597,-3.5730743,13.179765,3.9488199
198.552,-41.419514,-14.42107,-15.959767,1.6984292,5.061258,39.39101,-41.786404,3.4281683,-23.216354,-29.785267,-1.9985814,-25.114952,0.12705998,2.695367,2.0812042,-2.9970934,12.554256,3.3056698,20.549284,0.71609545,0.9619956,9.991543,-7.3847914,3.07329,-7.505078,9.059793,-5.4732857,1.124074,-2.4067974,9.288164,-0.44789582,-1.2509823,10.8895855,-7.973825,-0.8131177,1.4752657,0.9830416,-5.196009,-6.167321,-1.3202511,2.2928658,2.7081864,-5.5427523,7.2548027,-4.075578,-0.28693995,9.527855,5.2470183,1.5682881,-2.9994001,4.6996703
